Hryshyn Henadiy,37:55
Khvostyk Henadiy,37:55
Kukuruza Dmytro,37:55
Shynkarenko Gennadiy,37:55
Volkov Ihor,37:55
Zabolotnyi Viacheslav,37:55
Biloshapka Dmytro,37:55
Moroz Maryna,37:55
Kysil Andrii,37:55
KOVALCHUK ANDRII,37:55
