Hryshyn Henadiy,23:16
Tsibulin Dmitro,23:15
Bozhenko Mykola,23:48
Goncharenko Stas,23:16
Zabolotnyi Viacheslav,23:16
KOVALCHUK ANDRII,23:16
Volkov Ihor,23:57
Anishchuk Pavlo,23:15
Moroz Maryna,23:16
Kysil Andrii,23:15
