HRYSHYN Henadiy,12:44
YASKO Volodymyr,12:35
KHVOSTYK Henadiy,12:43
PUHACH Volodymyr,12:43
PODOLKO Kostiantyn,12:59
VASYLCHUK Bohdan,DNF
OBLAPENKO Bohdan,DNF
ZABOLOTNYI Viacheslav,12:49
PIDDUBNYI Ruslan,11:56
MOKRENKO Oleksandr,11:46
LYTOVCHENKO Dmytro,12:48
MOROZ Maryna,12:59
